id_prova;questao;resposta_certa;resposta_detectada;correta
366;32;B;A;✘
366;33;B;B;✓
366;34;E;C;✘
366;35;B;B;✓
366;36;E;D;✘
366;37;A;D;✘
366;38;A;D;✘
366;39;C;D;✘
366;40;E;E;✓
366;41;E;B;✘
366;42;C;A;✘
366;43;E;E;✓
366;44;A;A;✓
366;45;E;B;✘
366;46;D;D;✓
366;47;A;B;✘
366;48;B;B;✓
366;49;E;A;✘
366;50;E;C;✘
366;51;E;E;✓
366;52;D;C;✘
366;53;A;D;✘
366;54;D;C;✘
366;55;A;A;✓
366;56;E;E;✓
366;57;C;B;✘
366;58;E;E;✓
366;59;E;E;✓
366;60;A;A;✓
373;1;B;B;✓
373;2;B;B;✓
373;3;A;A;✓
373;4;C;C;✓
373;5;B;B;✓
373;6;D;D;✓
373;7;C;A;✘
373;8;B;A;✘
373;9;C;A;✘
373;10;E;A;✘
373;11;C;C;✓
373;12;A;A;✓
373;13;B;C;✘
373;14;A;A;✓
373;15;C;C;✓
373;16;E;E;✓
373;17;B;B;✓
373;18;C;B;✘
373;19;B;B;✓
373;20;C;C;✓
373;21;E;E;✓
373;22;A;A;✓
373;23;C;C;✓
373;24;E;E;✓
373;25;C;C;✓
373;26;A;A;✓
373;27;E;E;✓
373;28;D;D;✓
373;29;A;A;✓
373;30;A;A;✓
373;31;C;C;✓
373;32;A;C;✘
373;33;E;D;✘
373;34;E;E;✓
373;35;D;D;✓
373;36;C;C;✓
373;37;D;B;✘
373;38;C;B;✘
373;39;B;C;✘
373;40;C;C;✓
373;41;C;C;✓
373;42;B;B;✓
373;43;B;B;✓
373;44;D;D;✓
373;45;E;A;✘
373;46;C;C;✓
373;47;B;B;✓
373;48;A;B;✘
373;49;E;D;✘
373;50;C;C;✓
373;51;D;D;✓
373;52;B;B;✓
373;53;C;C;✓
373;54;C;C;✓
373;55;A;A;✓
373;56;C;C;✓
373;57;C;C;✓
373;58;D;D;✓
373;59;C;C;✓
373;60;A;A;✓
375;1;D;C;✘
375;2;B;C;✘
375;3;E;D;✘
375;4;E;A;✘
375;5;C;B;✘
375;6;D;D;✓
375;7;D;D;✓
375;8;D;D;✓
375;9;C;C;✓
375;10;C;C;✓
375;11;D;C;✘
375;12;A;B;✘
375;13;C;C;✓
375;14;B;C;✘
375;15;D;D;✓
375;16;C;C;✓
375;17;E;C;✘
375;18;B;B;✓
375;19;B;B;✓
375;20;B;B;✓
375;21;E;D;✘
375;22;A;A;✓
375;23;C;B;✘
375;24;A;A;✓
375;25;C;C;✓
375;26;D;D;✓
375;27;E;C;✘
375;28;C;A;✘
375;29;C;A;✘
375;30;D;C;✘
375;31;C;B;✘
375;32;D;B;✘
375;33;C;B;✘
375;34;B;A;✘
375;35;D;C;✘
375;36;B;B;✓
375;37;C;B;✘
375;38;B;A;✘
375;39;D;C;✘
375;40;E;E;✓
375;41;C;C;✓
375;42;C;C;✓
375;43;D;D;✓
375;44;A;D;✘
375;45;A;A;✓
375;46;A;A;✓
375;47;B;B;✓
375;48;C;C;✓
375;49;D;B;✘
375;50;E;E;✓
375;51;D;C;✘
375;52;C;A;✘
375;53;A;A;✓
375;54;D;A;✘
375;55;C;D;✘
375;56;D;D;✓
375;57;D;B;✘
375;58;A;D;✘
375;59;C;C;✓
375;60;D;B;✘
378;1;E;E;✓
378;2;C;C;✓
378;3;B;B;✓
378;4;B;B;✓
378;5;B;A;✘
378;6;C;B;✘
378;7;C;C;✓
378;8;C;C;✓
378;9;D;D;✓
378;10;D;D;✓
378;11;E;E;✓
378;12;B;B;✓
378;13;C;C;✓
378;14;C;C;✓
378;15;B;B;✓
378;16;C;B;✘
378;17;D;D;✓
378;18;E;C;✘
378;19;C;C;✓
378;20;A;A;✓
378;21;D;D;✓
378;22;E;E;✓
378;23;E;E;✓
378;24;D;A;✘
378;25;C;C;✓
378;26;D;D;✓
378;27;B;C;✘
378;28;C;C;✓
378;29;C;B;✘
378;30;C;C;✓
378;31;C;C;✓
378;32;A;A;✓
378;33;C;B;✘
378;34;A;A;✓
378;35;A;A;✓
378;36;A;A;✓
378;37;B;B;✓
378;38;C;A;✘
378;39;A;A;✓
378;40;A;A;✓
378;41;D;C;✘
378;42;A;B;✘
378;43;C;C;✓
378;44;E;C;✘
378;45;A;A;✓
378;46;D;D;✓
378;47;C;C;✓
378;48;D;D;✓
378;49;C;C;✓
378;50;C;C;✓
378;51;E;E;✓
378;52;D;B;✘
378;53;C;C;✓
378;54;D;C;✘
378;55;B;B;✓
378;56;B;B;✓
378;57;C;C;✓
378;58;A;A;✓
378;59;E;E;✓
378;60;A;A;✓
381;1;D;D;✓
381;2;A;A;✓
381;3;C;B;✘
381;4;C;C;✓
381;5;B;B;✓
381;6;C;B;✘
381;7;E;A;✘
381;8;A;A;✓
381;9;E;E;✓
381;10;B;B;✓
381;11;C;C;✓
381;12;D;D;✓
381;13;D;A;✘
381;14;C;C;✓
381;15;D;D;✓
381;16;A;A;✓
381;17;B;B;✓
381;18;B;B;✓
381;19;E;A;✘
381;20;B;B;✓
381;21;A;A;✓
381;22;E;E;✓
381;23;C;A;✘
381;24;E;E;✓
381;25;D;D;✓
381;26;B;B;✓
381;27;A;A;✓
381;28;D;D;✓
381;29;C;C;✓
381;30;D;D;✓
381;31;E;D;✘
381;32;A;A;✓
381;33;D;D;✓
381;34;A;A;✓
381;35;E;E;✓
381;36;A;A;✓
381;37;E;E;✓
381;38;B;B;✓
381;39;A;A;✓
381;40;D;D;✓
381;41;C;B;✘
381;42;B;B;✓
381;43;E;D;✘
381;44;D;B;✘
381;45;B;A;✘
381;46;A;A;✓
381;47;D;A;✘
381;48;B;B;✓
381;49;C;C;✓
381;50;D;B;✘
381;51;E;C;✘
381;52;C;B;✘
381;53;A;A;✓
381;54;E;B;✘
381;55;D;D;✓
381;56;A;A;✓
381;57;B;A;✘
381;58;A;A;✓
381;59;B;B;✓
381;60;A;A;✓
382;1;D;D;✓
382;2;B;B;✓
382;3;A;A;✓
382;4;C;C;✓
382;5;B;B;✓
382;6;A;A;✓
382;7;E;B;✘
382;8;E;B;✘
382;9;E;E;✓
382;10;C;C;✓
382;11;E;E;✓
382;12;A;A;✓
382;13;B;B;✓
382;14;C;C;✓
382;15;D;D;✓
382;16;D;D;✓
382;17;D;D;✓
382;18;E;E;✓
382;19;B;B;✓
382;20;B;B;✓
382;21;E;E;✓
382;22;A;A;✓
382;23;B;B;✓
382;24;B;B;✓
382;25;C;C;✓
382;26;A;A;✓
382;27;E;E;✓
382;28;C;C;✓
382;29;B;B;✓
382;30;D;D;✓
382;31;C;C;✓
382;32;A;A;✓
382;33;C;C;✓
382;34;E;E;✓
382;35;E;E;✓
382;36;D;D;✓
382;37;E;E;✓
382;38;C;C;✓
382;39;E;C;✘
382;40;D;D;✓
382;41;B;B;✓
382;42;A;A;✓
382;43;E;E;✓
382;44;B;C;✘
382;45;D;D;✓
382;46;B;B;✓
382;47;A;A;✓
382;48;A;A;✓
382;49;C;A;✘
382;50;C;C;✓
382;51;E;D;✘
382;52;D;B;✘
382;53;A;A;✓
382;54;E;C;✘
382;55;D;D;✓
382;56;D;D;✓
382;57;C;C;✓
382;58;D;B;✘
382;59;E;E;✓
382;60;A;A;✓
385;1;C;C;✓
385;2;B;B;✓
385;3;D;B;✘
385;4;E;A;✘
385;5;A;B;✘
385;6;A;A;✓
385;7;E;B;✘
385;8;A;A;✓
385;9;A;A;✓
385;10;B;B;✓
385;11;B;B;✓
385;12;D;B;✘
385;13;C;C;✓
385;14;B;B;✓
385;15;E;B;✘
385;16;E;C;✘
385;17;C;A;✘
385;18;E;A;✘
385;19;B;A;✘
385;20;E;E;✓
385;21;E;D;✘
385;22;E;D;✘
385;23;E;D;✘
385;24;D;D;✓
385;25;D;D;✓
385;26;D;D;✓
385;27;D;D;✓
385;28;D;C;✘
385;29;A;C;✘
385;30;B;D;✘
385;31;C;C;✓
385;32;B;C;✘
385;33;E;B;✘
385;34;A;B;✘
385;35;B;C;✘
385;36;A;B;✘
385;37;E;D;✘
385;38;D;D;✓
385;39;B;B;✓
385;40;C;C;✓
385;41;C;C;✓
385;42;B;A;✘
385;43;B;B;✓
385;44;A;B;✘
385;45;D;A;✘
385;46;C;B;✘
385;47;C;C;✓
385;48;C;B;✘
385;49;C;C;✓
385;50;C;B;✘
385;51;B;B;✓
385;52;C;A;✘
385;53;A;C;✘
385;54;C;B;✘
385;55;E;A;✘
385;56;A;A;✓
385;57;B;A;✘
385;58;C;C;✓
385;59;C;A;✘
386;1;E;E;✓
386;2;D;D;✓
386;3;C;C;✓
386;4;A;A;✓
386;5;A;A;✓
386;6;A;A;✓
386;7;A;A;✓
386;8;E;B;✘
386;9;C;C;✓
386;10;C;C;✓
386;11;C;C;✓
386;12;E;E;✓
386;13;D;D;✓
386;14;C;B;✘
386;15;E;D;✘
386;16;A;D;✘
386;17;B;B;✓
386;18;B;A;✘
386;19;A;A;✓
386;20;B;B;✓
386;21;D;D;✓
386;22;A;A;✓
386;23;C;C;✓
386;24;B;B;✓
386;25;A;A;✓
386;26;A;A;✓
386;27;C;C;✓
386;28;A;A;✓
386;29;E;A;✘
386;30;D;D;✓
386;31;C;C;✓
386;32;A;A;✓
386;33;E;A;✘
386;34;A;A;✓
386;35;B;B;✓
386;36;A;A;✓
386;37;C;C;✓
386;38;B;A;✘
386;39;E;E;✓
386;40;D;D;✓
386;41;D;D;✓
386;42;C;A;✘
386;43;C;C;✓
386;44;A;A;✓
386;45;B;B;✓
386;46;B;B;✓
386;47;E;E;✓
386;48;D;C;✘
386;49;C;A;✘
386;50;C;B;✘
386;51;D;C;✘
386;52;C;C;✓
386;53;A;A;✓
386;54;D;C;✘
386;55;A;A;✓
386;56;C;C;✓
386;57;D;C;✘
386;58;A;C;✘
386;59;D;C;✘
386;60;A;A;✓
389;1;B;B;✓
389;2;D;D;✓
389;3;D;B;✘
389;4;E;E;✓
389;5;A;A;✓
389;6;D;D;✓
389;7;C;C;✓
389;8;C;C;✓
389;9;D;D;✓
389;10;E;E;✓
389;11;D;C;✘
389;12;C;C;✓
389;13;B;B;✓
389;14;C;C;✓
389;15;A;A;✓
389;16;D;C;✘
389;17;B;B;✓
389;18;A;A;✓
389;19;A;A;✓
389;20;B;B;✓
389;21;E;E;✓
389;22;A;A;✓
389;23;E;E;✓
389;24;B;B;✓
389;25;A;A;✓
389;26;B;B;✓
389;27;C;B;✘
389;28;C;C;✓
389;29;A;A;✓
389;30;D;B;✘
389;31;C;B;✘
389;32;A;A;✓
389;33;E;D;✘
389;34;E;D;✘
389;35;D;D;✓
389;36;B;C;✘
389;37;A;A;✓
389;38;D;D;✓
389;39;A;A;✓
389;40;E;E;✓
389;41;B;B;✓
389;42;B;B;✓
389;43;D;D;✓
389;44;D;B;✘
389;45;A;A;✓
389;46;B;B;✓
389;47;A;A;✓
389;48;C;C;✓
389;49;C;C;✓
389;50;B;B;✓
389;51;E;E;✓
389;52;A;A;✓
389;53;D;D;✓
389;54;E;C;✘
389;55;D;D;✓
389;56;D;D;✓
389;57;A;A;✓
389;58;B;B;✓
389;59;E;E;✓
389;60;A;A;✓
392;1;A;A;✓
392;2;B;B;✓
392;3;C;D;✘
392;4;B;B;✓
392;5;D;D;✓
392;6;A;A;✓
392;7;C;C;✓
392;8;D;D;✓
392;9;D;D;✓
392;10;B;B;✓
392;11;B;B;✓
392;12;E;E;✓
392;13;B;B;✓
392;14;C;C;✓
392;15;E;E;✓
392;16;B;D;✘
392;17;D;D;✓
392;18;B;B;✓
392;19;A;D;✘
392;20;B;A;✘
392;21;E;E;✓
392;22;C;C;✓
392;23;C;C;✓
392;24;C;C;✓
392;25;E;E;✓
392;26;A;A;✓
392;27;C;C;✓
392;28;E;E;✓
392;29;B;A;✘
392;30;D;D;✓
392;31;C;C;✓
392;32;A;A;✓
392;33;C;C;✓
392;34;B;B;✓
392;35;E;E;✓
392;36;B;B;✓
392;37;B;B;✓
392;38;C;C;✓
392;39;B;B;✓
392;40;A;A;✓
392;41;C;C;✓
392;42;E;D;✘
392;43;B;B;✓
392;44;D;A;✘
392;45;D;D;✓
392;46;D;D;✓
392;47;E;D;✘
392;48;B;B;✓
392;49;D;A;✘
392;50;B;B;✓
392;51;D;D;✓
392;52;E;C;✘
392;53;C;C;✓
392;54;A;A;✓
392;55;A;A;✓
392;56;C;B;✘
392;57;A;A;✓
392;58;C;B;✘
392;59;B;B;✓
392;60;E;B;✘
395;1;C;C;✓
395;2;B;B;✓
395;3;D;D;✓
395;4;B;B;✓
395;5;A;A;✓
395;6;C;C;✓
395;7;E;E;✓
395;8;C;C;✓
395;9;E;E;✓
395;10;D;D;✓
395;11;A;A;✓
395;12;D;C;✘
395;13;B;C;✘
395;14;C;C;✓
395;15;A;A;✓
395;16;D;A;✘
395;17;D;D;✓
395;18;C;C;✓
395;19;D;D;✓
395;20;B;B;✓
395;21;E;E;✓
395;22;A;A;✓
395;23;E;E;✓
395;24;E;E;✓
395;25;B;B;✓
395;26;C;C;✓
395;27;C;C;✓
395;28;E;E;✓
395;29;B;B;✓
395;30;D;D;✓
395;31;C;C;✓
395;32;A;A;✓
395;33;B;B;✓
395;34;E;E;✓
395;35;D;A;✘
395;36;A;A;✓
395;37;B;C;✘
395;38;C;B;✘
395;39;B;B;✓
395;40;D;D;✓
395;41;D;A;✘
395;42;A;C;✘
395;43;D;C;✘
395;44;B;C;✘
395;45;C;A;✘
395;46;E;E;✓
395;47;A;A;✓
395;48;B;B;✓
395;49;C;B;✘
395;50;E;E;✓
395;51;D;D;✓
395;52;C;C;✓
395;53;A;C;✘
395;54;E;E;✓
395;55;D;C;✘
395;56;A;A;✓
395;57;A;B;✘
395;58;D;D;✓
395;59;B;B;✓
395;60;A;A;✓
398;1;A;A;✓
398;2;D;D;✓
398;3;E;E;✓
398;4;D;D;✓
398;5;A;A;✓
398;6;A;A;✓
398;7;E;A;✘
398;8;E;A;✘
398;9;B;B;✓
398;10;D;D;✓
398;11;B;B;✓
398;12;A;A;✓
398;13;B;B;✓
398;14;C;C;✓
398;15;D;D;✓
398;16;E;D;✘
398;17;A;A;✓
398;18;C;C;✓
398;19;D;D;✓
398;20;B;B;✓
398;21;E;E;✓
398;22;A;A;✓
398;23;E;B;✘
398;24;B;B;✓
398;25;B;B;✓
398;26;A;A;✓
398;27;E;E;✓
398;28;C;C;✓
398;29;B;B;✓
398;30;D;D;✓
398;31;C;C;✓
398;32;A;A;✓
398;33;B;B;✓
398;34;E;E;✓
398;35;D;D;✓
398;36;A;A;✓
398;37;B;C;✘
398;38;B;B;✓
398;39;B;D;✘
398;40;E;E;✓
398;41;D;D;✓
398;42;C;B;✘
398;43;D;A;✘
398;44;D;C;✘
398;45;C;B;✘
398;46;C;A;✘
398;47;A;A;✓
398;48;D;C;✘
398;49;C;B;✘
398;50;B;B;✓
398;51;E;A;✘
398;52;C;A;✘
398;53;A;A;✓
398;54;A;A;✓
398;55;D;C;✘
398;56;B;B;✓
398;57;A;A;✓
398;58;D;C;✘
398;59;E;E;✓
398;60;A;A;✓
405;1;D;D;✓
405;2;B;C;✘
405;3;D;C;✘
405;4;D;C;✘
405;5;B;B;✓
405;6;A;A;✓
405;7;C;C;✓
405;8;C;C;✓
405;9;D;D;✓
405;10;E;E;✓
405;11;E;D;✘
405;12;C;B;✘
405;13;B;C;✘
405;14;C;D;✘
405;15;B;B;✓
405;16;B;A;✘
405;17;A;A;✓
405;18;C;C;✓
405;19;D;D;✓
405;20;B;B;✓
405;21;E;A;✘
405;22;A;A;✓
405;23;B;B;✓
405;24;E;E;✓
405;25;E;B;✘
405;26;C;C;✓
405;27;E;E;✓
405;28;C;C;✓
405;29;B;A;✘
405;30;A;A;✓
405;31;C;C;✓
405;32;D;A;✘
405;33;E;A;✘
405;34;E;C;✘
405;35;B;B;✓
405;36;A;A;✓
405;37;A;A;✓
405;38;C;C;✓
405;39;B;B;✓
405;40;D;D;✓
405;41;C;C;✓
405;42;D;B;✘
405;43;C;D;✘
405;44;A;A;✓
405;45;D;D;✓
405;46;B;C;✘
405;47;E;E;✓
405;48;B;B;✓
405;49;C;C;✓
405;50;E;E;✓
405;51;C;C;✓
405;52;D;D;✓
405;53;A;A;✓
405;54;D;D;✓
405;55;D;D;✓
405;56;B;B;✓
405;57;A;A;✓
405;58;D;D;✓
405;59;B;B;✓
405;60;A;A;✓
406;1;C;C;✓
406;2;C;C;✓
406;3;*;B;✘
406;4;C;B;✘
406;5;B;D;✘
406;6;A;D;✘
406;7;E;E;✓
406;8;C;C;✓
406;9;E;E;✓
406;10;D;D;✓
406;11;E;D;✘
406;12;D;C;✘
406;13;C;B;✘
406;14;B;B;✓
406;15;A;A;✓
406;16;D;C;✘
406;17;B;A;✘
406;18;E;E;✓
406;19;D;D;✓
406;20;B;B;✓
406;21;E;D;✘
406;22;A;A;✓
406;23;B;B;✓
406;24;B;B;✓
406;25;C;B;✘
406;26;A;A;✓
406;27;C;C;✓
406;28;C;C;✓
406;29;A;A;✓
406;30;D;D;✓
406;31;C;B;✘
406;32;A;A;✓
406;33;B;B;✓
406;34;E;D;✘
406;35;A;A;✓
406;36;A;A;✓
406;37;E;D;✘
406;38;C;C;✓
406;39;C;C;✓
406;40;E;E;✓
406;41;B;B;✓
406;42;E;E;✓
406;43;E;E;✓
406;44;C;E;✘
406;45;E;D;✘
406;46;D;D;✓
406;47;B;A;✘
406;48;B;B;✓
406;49;A;C;✘
406;50;A;A;✓
406;51;E;D;✘
406;52;C;B;✘
406;53;D;A;✘
406;54;B;B;✓
406;55;A;A;✓
406;56;B;C;✘
406;57;C;C;✓
406;58;E;E;✓
406;59;E;E;✓
406;60;A;A;✓
407;1;B;A;✘
407;2;B;B;✓
407;3;C;C;✓
407;4;B;B;✓
407;5;C;C;✓
407;6;A;A;✓
407;7;A;A;✓
407;8;B;B;✓
407;9;B;B;✓
407;10;A;A;✓
407;11;C;C;✓
407;12;A;A;✓
407;13;B;B;✓
407;14;C;C;✓
407;15;B;B;✓
407;16;B;B;✓
407;17;B;B;✓
407;18;E;D;✘
407;19;B;B;✓
407;20;A;A;✓
407;21;E;D;✘
407;22;A;A;✓
407;23;E;E;✓
407;24;E;B;✘
407;25;C;B;✘
407;26;A;B;✘
407;27;B;B;✓
407;28;A;A;✓
407;29;E;D;✘
407;30;D;D;✓
407;31;D;C;✘
407;32;A;A;✓
407;33;B;B;✓
407;34;B;B;✓
407;35;A;B;✘
407;36;A;A;✓
407;37;B;B;✓
407;38;C;C;✓
407;39;E;B;✘
407;40;B;B;✓
407;41;B;B;✓
407;42;E;E;✓
407;43;D;A;✘
407;44;A;B;✘
407;45;B;B;✓
407;46;C;C;✓
407;47;A;A;✓
407;48;C;C;✓
407;49;C;C;✓
407;50;C;C;✓
407;51;E;E;✓
407;52;B;B;✓
407;53;A;A;✓
407;54;A;A;✓
407;55;C;D;✘
407;56;A;A;✓
407;57;C;C;✓
407;58;A;A;✓
407;59;E;E;✓
407;60;D;B;✘
408;1;A;A;✓
408;2;D;C;✘
408;3;C;B;✘
408;4;E;E;✓
408;5;C;B;✘
408;6;E;E;✓
408;7;E;D;✘
408;8;A;A;✓
408;9;D;C;✘
408;10;C;C;✓
408;11;C;B;✘
408;12;E;E;✓
408;13;B;B;✓
408;14;D;B;✘
408;15;C;B;✘
408;16;A;A;✓
408;17;D;C;✘
408;18;E;E;✓
408;19;B;B;✓
408;20;C;C;✓
408;21;E;E;✓
408;22;A;C;✘
408;23;C;C;✓
408;24;B;B;✓
408;25;A;A;✓
408;26;E;A;✘
408;27;C;C;✓
408;28;C;C;✓
408;29;E;C;✘
408;30;E;D;✘
408;31;E;B;✘
408;32;B;C;✘
408;33;C;C;✓
408;34;A;B;✘
408;35;C;C;✓
408;36;B;B;✓
408;37;C;C;✓
408;38;D;D;✓
408;39;B;B;✓
408;40;E;A;✘
408;41;E;B;✘
408;42;C;C;✓
408;43;D;B;✘
408;44;D;D;✓
408;45;C;B;✘
408;46;C;A;✘
408;47;A;B;✘
408;48;C;C;✓
408;49;A;A;✓
408;50;E;E;✓
408;51;C;A;✘
408;52;D;A;✘
408;53;A;A;✓
408;54;E;C;✘
408;55;C;C;✓
408;56;D;C;✘
408;57;B;A;✘
408;58;C;C;✓
408;59;A;B;✘
408;60;A;A;✓
414;1;C;B;✘
414;2;B;B;✓
414;3;A;A;✓
414;4;D;C;✘
414;5;E;E;✓
414;6;E;E;✓
414;7;A;D;✘
414;8;D;D;✓
414;9;A;A;✓
414;10;E;E;✓
414;11;B;B;✓
414;12;B;B;✓
414;13;B;B;✓
414;14;C;C;✓
414;15;A;A;✓
414;16;A;A;✓
414;17;E;D;✘
414;18;C;C;✓
414;19;D;D;✓
414;20;B;B;✓
414;21;D;D;✓
414;22;A;B;✘
414;23;E;E;✓
414;24;C;B;✘
414;25;E;E;✓
414;26;A;A;✓
414;27;A;C;✘
414;28;C;C;✓
414;29;B;C;✘
414;30;E;C;✘
414;31;C;C;✓
414;32;A;A;✓
414;33;B;B;✓
414;34;B;B;✓
414;35;B;B;✓
414;36;A;A;✓
414;37;B;B;✓
414;38;C;C;✓
414;39;A;A;✓
414;40;E;E;✓
414;41;D;D;✓
414;42;C;C;✓
414;43;D;D;✓
414;44;D;B;✘
414;45;B;B;✓
414;46;D;A;✘
414;47;A;A;✓
414;48;B;B;✓
414;49;C;C;✓
414;50;A;A;✓
414;51;C;C;✓
414;52;C;C;✓
414;53;A;A;✓
414;54;A;A;✓
414;55;C;A;✘
414;56;B;B;✓
414;57;C;C;✓
414;58;D;D;✓
414;59;B;B;✓
414;60;A;A;✓
416;1;B;A;✘
416;2;D;D;✓
416;3;A;A;✓
416;4;C;A;✘
416;5;D;B;✘
416;6;A;A;✓
416;7;E;E;✓
416;8;E;E;✓
416;9;B;B;✓
416;10;D;D;✓
416;11;B;B;✓
416;12;E;E;✓
416;13;D;D;✓
416;14;D;D;✓
416;15;E;D;✘
416;16;E;D;✘
416;17;D;C;✘
416;18;E;C;✘
416;19;E;E;✓
416;20;B;B;✓
416;21;E;E;✓
416;22;A;A;✓
416;23;C;C;✓
416;24;B;B;✓
416;25;B;B;✓
416;26;A;A;✓
416;27;C;C;✓
416;28;C;B;✘
416;29;C;C;✓
416;30;E;E;✓
416;31;E;E;✓
416;32;D;C;✘
416;33;C;B;✘
416;34;A;A;✓
416;35;D;D;✓
416;36;C;C;✓
416;37;A;A;✓
416;38;B;B;✓
416;39;E;D;✘
416;40;D;D;✓
416;41;D;D;✓
416;42;D;C;✘
416;43;C;D;✘
416;44;D;A;✘
416;45;D;C;✘
416;46;A;A;✓
416;47;E;E;✓
416;48;B;B;✓
416;49;C;C;✓
416;50;D;D;✓
416;51;D;D;✓
416;52;C;B;✘
416;53;A;A;✓
416;54;A;A;✓
416;55;D;D;✓
416;56;A;A;✓
416;57;A;B;✘
416;58;C;C;✓
416;59;C;C;✓
416;60;A;A;✓
417;1;E;E;✓
417;2;B;B;✓
417;3;A;A;✓
417;4;E;A;✘
417;5;E;E;✓
417;6;C;C;✓
417;7;A;A;✓
417;8;D;D;✓
417;9;E;E;✓
417;10;A;A;✓
417;11;A;A;✓
417;12;A;A;✓
417;13;B;A;✘
417;14;A;A;✓
417;15;B;B;✓
417;16;A;A;✓
417;17;D;D;✓
417;18;C;C;✓
417;19;D;D;✓
417;20;B;B;✓
417;21;E;E;✓
417;22;A;A;✓
417;23;E;E;✓
417;24;C;C;✓
417;25;B;B;✓
417;26;A;A;✓
417;27;E;E;✓
417;28;C;C;✓
417;29;B;A;✘
417;30;D;C;✘
417;31;C;B;✘
417;32;A;A;✓
417;33;B;C;✘
417;34;E;C;✘
417;35;D;C;✘
417;36;A;A;✓
417;37;B;B;✓
417;38;C;C;✓
417;39;B;B;✓
417;40;E;E;✓
417;41;E;E;✓
417;42;B;B;✓
417;43;E;E;✓
417;44;D;D;✓
417;45;C;C;✓
417;46;B;B;✓
417;47;D;D;✓
417;48;A;A;✓
417;49;C;C;✓
417;50;C;C;✓
417;51;C;C;✓
417;52;D;C;✘
417;53;A;A;✓
417;54;D;C;✘
417;55;D;D;✓
417;56;B;B;✓
417;57;C;B;✘
417;58;D;D;✓
417;59;E;E;✓
417;60;A;A;✓
418;1;E;B;✘
418;2;B;B;✓
418;3;D;B;✘
418;4;D;C;✘
418;5;A;A;✓
418;6;A;A;✓
418;7;E;E;✓
418;8;D;D;✓
418;9;D;B;✘
418;10;B;B;✓
418;11;D;D;✓
418;12;D;B;✘
418;13;B;A;✘
418;14;C;C;✓
418;15;A;A;✓
418;16;B;B;✓
418;17;B;B;✓
418;18;C;C;✓
418;19;D;B;✘
418;20;B;B;✓
418;21;B;B;✓
418;22;A;A;✓
418;23;C;C;✓
418;24;B;C;✘
418;25;C;C;✓
418;26;A;A;✓
418;27;C;C;✓
418;28;D;D;✓
418;29;D;C;✘
418;30;D;D;✓
418;31;B;C;✘
418;32;B;C;✘
418;33;C;C;✓
418;34;B;B;✓
418;35;A;C;✘
418;36;A;A;✓
418;37;E;D;✘
418;38;C;C;✓
418;39;A;A;✓
418;40;C;C;✓
418;41;D;D;✓
418;42;B;C;✘
418;43;D;D;✓
418;44;D;D;✓
418;45;C;C;✓
418;46;D;D;✓
418;47;A;A;✓
418;48;A;A;✓
418;49;C;C;✓
418;50;E;E;✓
418;51;C;C;✓
418;52;E;C;✘
418;53;A;A;✓
418;54;A;A;✓
418;55;A;B;✘
418;56;A;B;✘
418;57;A;B;✘
418;58;D;C;✘
418;59;C;C;✓
418;60;A;A;✓
422;1;D;D;✓
422;2;A;A;✓
422;3;E;D;✘
422;4;D;C;✘
422;5;B;B;✓
422;6;A;A;✓
422;7;D;D;✓
422;8;B;B;✓
422;9;A;A;✓
422;10;C;B;✘
422;11;E;E;✓
422;12;E;B;✘
422;13;B;B;✓
422;14;A;A;✓
422;15;E;D;✘
422;16;A;A;✓
422;17;A;A;✓
422;18;E;E;✓
422;19;A;A;✓
422;20;B;B;✓
422;21;D;D;✓
422;22;B;B;✓
422;23;E;E;✓
422;24;B;B;✓
422;25;C;C;✓
422;26;D;B;✘
422;27;E;C;✘
422;28;D;D;✓
422;29;A;A;✓
422;30;E;E;✓
422;31;C;C;✓
422;32;E;E;✓
422;33;B;B;✓
422;34;C;C;✓
422;35;A;A;✓
422;36;D;D;✓
422;37;D;C;✘
422;38;B;B;✓
422;39;E;D;✘
422;40;E;E;✓
422;41;C;A;✘
422;42;B;B;✓
422;43;A;A;✓
422;44;D;D;✓
422;45;A;A;✓
422;46;B;C;✘
422;47;E;E;✓
422;48;D;D;✓
422;49;C;C;✓
422;50;E;E;✓
422;51;B;B;✓
422;52;D;D;✓
422;53;A;B;✘
422;54;E;D;✘
422;55;A;C;✘
422;56;A;A;✓
422;57;D;C;✘
422;58;A;C;✘
422;59;B;B;✓
422;60;A;A;✓
423;8;E;A;✘
423;11;C;A;✘
423;12;A;A;✓
423;14;C;A;✘
423;16;C;A;✘
423;17;B;A;✘
423;18;E;A;✘
423;19;B;A;✘
423;21;E;A;✘
423;22;A;A;✓
423;23;E;A;✘
423;24;B;B;✓
423;25;A;B;✘
423;26;C;A;✘
423;27;D;A;✘
423;28;A;A;✓
423;29;C;A;✘
423;30;B;B;✓
423;31;C;A;✘
423;32;E;C;✘
423;34;D;B;✘
423;35;B;A;✘
423;36;B;A;✘
423;37;A;A;✓
423;38;C;A;✘
423;39;B;A;✘
423;40;B;A;✘
424;1;E;A;✘
424;2;D;D;✓
424;3;D;D;✓
424;4;D;D;✓
424;5;C;C;✓
424;6;C;C;✓
424;7;E;D;✘
424;8;D;D;✓
424;9;D;D;✓
424;10;D;D;✓
424;11;D;C;✘
424;12;A;A;✓
424;13;B;B;✓
424;14;D;D;✓
424;15;B;B;✓
